Date,Adj Close
2/6/19,66.698631
2/7/19,67.610603
2/8/19,67.994591
2/11/19,68.196182
2/12/19,67.773781
2/13/19,67.984978
2/14/19,68.013794
2/15/19,68.340172
2/19/19,68.522568
2/20/19,67.505013
2/21/19,68.186577
2/22/19,68.752953
2/25/19,68.407379
2/26/19,68.196182
2/27/19,67.351418
2/28/19,67.255402
3/1/19,67.082619
3/4/19,67.524193
3/5/19,67.524193
3/6/19,67.361015
3/7/19,66.73703
3/8/19,67.140221
3/11/19,68.148178
3/12/19,68.752953
3/13/19,69.482544
3/14/19,69.414841
3/15/19,69.279465
3/18/19,68.515488
3/19/19,68.109337
3/20/19,68.583183
3/21/19,69.685623
3/22/19,68.728233
3/25/19,68.612198
3/26/19,69.782333
3/27/19,69.23111
3/28/19,69.743652
3/29/19,69.579239
4/1/19,69.830688
4/2/19,70.730034
4/3/19,70.739716
4/4/19,70.4496
4/5/19,70.652657
4/8/19,70.488266
4/9/19,69.995079
4/10/19,71.1362
4/11/19,71.1362
4/12/19,71.977524
4/15/19,71.300591
4/16/19,70.372223
4/17/19,69.879036
4/18/19,71.145866
4/22/19,70.526955
4/23/19,71.755104
4/24/19,72.828529
4/25/19,72.973587
4/26/19,73.592499
4/29/19,72.896225
4/30/19,74.143723
5/1/19,75.043083
5/2/19,73.814926
5/3/19,74.240417
5/6/19,73.72789
5/7/19,71.871155
5/8/19,71.93885
5/9/19,72.180611
5/10/19,73.07029
5/13/19,72.586777
5/14/19,72.818863
5/15/19,73.50547
5/16/19,74.337135
5/17/19,74.085701
5/20/19,73.099312
5/21/19,74.298454
5/22/19,74.027679
5/23/19,73.911636
5/24/19,72.925255
5/28/19,71.919502
5/29/19,70.739716
5/30/19,70.904099
5/31/19,71.242569
6/3/19,72.625458
6/4/19,72.528755
6/5/19,74.917374
6/6/19,75.565285
6/7/19,75.61364
6/10/19,75.826393
6/11/19,76.232559
6/12/19,76.72908
6/13/19,77.819519
6/14/19,77.848724
6/17/19,78.783371
6/18/19,78.354996
6/19/19,79.377266
6/20/19,80.302185
6/21/19,79.182556
6/24/19,78.471817
6/25/19,77.673477
6/26/19,76.076775
6/27/19,77.264565
6/28/19,77.985023
7/1/19,77.809776
7/2/19,79.435684
7/3/19,80.419014
7/5/19,80.25351
7/8/19,80.136665
7/9/19,80.438499
7/10/19,80.827919
7/11/19,78.88073
7/12/19,77.916878
7/15/19,77.829254
7/16/19,79.309113
7/17/19,79.455147
7/18/19,80.25351
7/19/19,78.608124
7/22/19,79.036507
7/23/19,80.409271
7/24/19,80.087997
7/25/19,79.299377
7/26/19,79.941948
7/29/19,80.448219
7/30/19,79.844597
7/31/19,78.481552
8/1/19,78.647072
8/2/19,78.384193
8/5/19,76.563576
8/6/19,77.838989
8/7/19,78.374458
8/8/19,80.000366
8/9/19,79.66935
8/12/19,79.533043
8/13/19,79.659607
8/14/19,78.1408
8/15/19,79.065712
8/16/19,80.214561
8/19/19,81.645744
8/20/19,80.27298
8/21/19,81.10054
8/22/19,81.772308
8/23/19,79.72776
8/26/19,80.448219
8/27/19,79.844597
8/28/19,80.652672
8/29/19,81.509453
8/30/19,81.412086
9/3/19,82.336998
9/4/19,83.115875
9/5/19,82.356468
9/6/19,82.551193
9/9/19,82.395409
9/10/19,81.07132
9/11/19,80.311913
9/12/19,81.820992
9/13/19,81.967033
9/16/19,82.969841
9/17/19,84.157623
9/18/19,83.320335
9/19/19,83.290939
9/20/19,82.63456
9/23/19,82.899071
9/24/19,82.50721
9/25/19,83.379112
9/26/19,84.515511
9/27/19,84.035484
9/30/19,83.48687
10/1/19,82.536606
10/2/19,82.536606
10/3/19,83.770973
10/4/19,84.437149
10/7/19,84.015892
10/8/19,83.408501
10/9/19,83.751381
10/10/19,84.064865
10/11/19,84.094261
10/14/19,84.505722
10/15/19,87.29776
10/16/19,87.229187
10/17/19,87.346748
10/18/19,87.787598
10/21/19,88.777046
10/22/19,88.963188
10/23/19,90.00164
10/24/19,90.217155
10/25/19,89.012169
10/28/19,84.14325
10/29/19,84.887794
10/30/19,85.896851
10/31/19,85.97522
11/1/19,85.66172
11/4/19,85.985008
11/5/19,84.153046
11/6/19,85.789078
11/7/19,85.48539
11/8/19,85.299255
11/11/19,85.544159
11/12/19,84.868195
11/13/19,86.141762
11/14/19,87.307556
11/15/19,87.287964
11/18/19,88.061897
11/19/19,89.178711
11/20/19,89.688141
11/21/19,89.002373
11/22/19,88.718269
11/25/19,89.012169
11/26/19,90.452278
11/27/19,90.520851
11/29/19,89.688141
12/2/19,88.179459
12/3/19,88.884819
12/4/19,89.247292
12/5/19,89.49221
12/6/19,89.57058
12/9/19,89.521591
12/10/19,89.286484
12/11/19,87.973732
12/12/19,87.111626
12/13/19,86.739349
12/16/19,86.563019
12/17/19,85.534363
12/18/19,86.29332
12/19/19,86.056755
12/20/19,86.766426
12/23/19,86.342598
12/24/19,86.598862
12/26/19,87.140976
12/27/19,87.39724
12/30/19,87.584511
